Tiêu đề,Số phòng,Vị trí ,Giá,Giá / Diện tích,Diện tích,Loại hình
Nhà góc 2 MT 2 lầu 5 phòng ngủ siêu thoáng 50 Quang Trung lộ 2 Ô tô,5,Quận Ninh Kiều,"4,8 ",93,52,nhà ở
NHÀ GÓC 3 LẦU MẶT TIỀN ĐƯỜNG TRẦN MINH SƠN,6,Quận Ninh Kiều,"7,9 ",109,72,nhà ở
NHÀ GÓC 3 LẦU MẶT TIỀN ĐƯỜNG TRẦN MINH SƠN,6,Quận Ninh Kiều,"7,9 ",109,72,nhà ở
NHÀ GÓC 3 LẦU MẶT TIỀN ĐƯỜNG TRẦN MINH SƠN,6,Quận Ninh Kiều,"7,9 ",109,72,nhà ở
"Nhà Góc đường Huỳnh Phan Hộ, Bình Thuỷ, TP. Cần Thơ. Cách  Chợ 1km",3,Quận Bình Thủy ,"4,2 ",28,150,nhà ở
NHÀ GÓC HẺM 112 HOÀNG QUỐC VIỆT 4 LẦU,4,Quận Ninh Kiều,"4,2 ",70,60,nhà ở
Nhà Góc Hoàn Công Ngay Chợ Bình Thuỷ,1,Quận Bình Thủy ,"1,3 ",35,37,nhà ở
NHÀ HẺM 102 LÊ LAI - TRUNG TÂM THÀNH PHỐ,2,Quận Ninh Kiều,"2,83 ",47,60,nhà ở
Nhà hẻm 90 Hùng Vương quận trung tâm 2 phòng ngủ sân rộng rãi lầu đúc,2,Quận Ninh Kiều,"2,19 ",48,46,nhà ở
Nha hem oto,1,Quận Thốt Nốt ,"1,05 ",13,80,nhà ở
NHÀ HOÀN CÔNG CÁCH MẶT TIỀN ĐƯỜNG QUANG TRUNG 10M,2,Quận Ninh Kiều,"1,15 ",105,11,nhà ở
NHÀ HOÀN CÔNG TRỤC CHÍNH TỔ 15 ĐƯỜNG NGUYỄN VĂN LINH,2,Quận Bình Thủy ,"1,58 ",40,40,nhà ở
"NHÀ HƯNG PHÚ 4,5x18 ĐOẠN NGOÀI GẦN SIÊU THỊ GO- 5  700 triệu (TL ít)",4,Quận Cái Răng ,"5,7 ",70,81,nhà ở
"Nhà KDC hàng Bàng Đã Hoàn Công, Gần Đhyd, Tặng Sẵn 3 Máy Lạnh",3,Quận Ninh Kiều,"4,69 ",59,80,nhà ở
NHÀ KHU DÂN CƯ NAM LONG CẦN THƠ,4,Quận Cái Răng ,"5,2 ",65,80,nhà ở
Nhà Khu Hồng Loan giá siêu rẻ,3,Quận Cái Răng ,"4,45 ",52,85,nhà ở
"NHÀ KIẾN TRÚC HIỆN ĐẠI TUYỆT ĐẸP, DT ĐẸP, NẰM KẾ CẦU NHỊ KIỀU",3,Quận Ninh Kiều,"2,49 ",46,54,nhà ở
"NHÀ KIẾN TRÚC HIỆN ĐẠI TUYỆT ĐẸP, DT ĐẸP, NẰM KẾ CẦU NHỊ KIỀU (Tặn",3,Quận Ninh Kiều,"2,49 ",46,54,nhà ở
"Nhà Lầu - Hẻm 146 - Hoàng Quốc Việt, p. An Bình, Ninh Kiều, CT _______",2,Quận Ninh Kiều,"2,45 ",49,50,nhà ở
Nhà Lầu 2 Mặt Tiền Trục Chính KDC 3A Tl Giá Tốt,2,Quận Ninh Kiều,"2,59 ",54,48,nhà ở
NHÀ LẦU 3 PHÒNG NGỦ ĐƯỜNG B2 KDC PHÚ AN,3,Quận Cái Răng ,"3,79 ",42,90,nhà ở
Nhà Lầu 3 Phòng Ngủ Full Nội Thất - Trục Chính Lộ Oto - Hẻm 67 Cách Mặ,3,Quận Bình Thủy ,"2,59 ",49,53,nhà ở
NHÀ LẦU 3 PHÒNG NGỦ MỚI FULL NỘI THẤT HẺM LT 12-20 NGUYỄN,3,Quận Ninh Kiều,"3,55 ",57,63,nhà ở
"Nhà lầu 3 phòng ngủ, gần trường Tiểu học Thới Bình và ST Vincom",3,Quận Ninh Kiều,"2,49 ",46,54,nhà ở
"Nhà lầu 3 phòng ngủ, hẻm 366 đường Cách Mạng Tháng 8",3,Quận Bình Thủy ,"1,95 ",46,42,nhà ở
"Nhà lầu 3P ngủ KDC Hàng Bàng, gần Đại Học Y Dược Cần Thơ",3,Quận Ninh Kiều,"2,89 ",50,58,nhà ở
NHÀ LẦU 4 x 18 TRỤC CHÍNH HẺM 6 TRẦN VĨNH KIẾT,3,Quận Ninh Kiều,"3,99 ",55,72,nhà ở
NHÀ LẦU 4 x 8 FULL NỘI THẤT | HẺM 876 TRẦN NAM PHÚ,2,Quận Ninh Kiều,"2,29 ",72,32,nhà ở
NHÀ LẦU 90M2- 3 PHÒNG NGỦ- CÓ SÂN VƯỜN SAU- KDC PHÚ AN,3,Quận Cái Răng ,"3,79 ",42,90,nhà ở
NHÀ LẦU CÓ CHỖ ĐẬU Ô TÔ TRONG NHÀ GẦN BỆNH VIỆN NHI ĐỒNG CẦN THƠ,3,Quận Bình Thủy ,"4,199",66,64,nhà ở
"Nhà lầu đẹp đường Trương Vĩnh Nguyên, gần KDC Hoàng Quân",2,Quận Cái Răng ,"2,19 ",43,52,nhà ở
Nhà lầu đẹp Full nội thất - Khu dân cư Văn Hóa Tây Đô,2,Quận Cái Răng ,"3,5 ",54,65,nhà ở
"Nhà lầu đẹp Full nội thất, hẻm 11 Nguyễn Văn Linh, gần chợ Hưng Lợi",2,Quận Ninh Kiều,"2,78 ",65,43,nhà ở
"Nhà lầu đẹp gần Bến Ninh Kiều và Chợ Tân An, lộ 2 ô tô qua mặt",2,Quận Ninh Kiều,"2,99 ",72,41,nhà ở
Nhà Lầu đẹp lộ 3m hẻm 8-7-6 Trần Nam Phú gần ĐH Y Dược thông ra ĐKTrUo,2,Quận Ninh Kiều,"2,5 ",43,59,nhà ở
Nhà Lầu Đẹp Lộ Oto 3 Phòng Ngủ Ninh Kiều,3,Quận Ninh Kiều,"2,345",59,40,nhà ở
NHÀ LẦU ĐẸP NGAY ĐẦU HẺM 28 MẬU THÂN KẾ BÊN SIÊU THỊ LOTTE,2,Quận Ninh Kiều,"2,69 ",57,48,nhà ở
"Nhà lầu đẹp thích hợp ở và kinh doanh, gần Đại Học Y Dược Cần Thơ",2,Quận Ninh Kiều,"2,89 ",72,40,nhà ở
NHÀ LẦU ĐÚC - HOÀN CÔNG - HẺM 137 VÕ VĂN KIỆT,2,Quận Ninh Kiều,"2,25 ",51,44,nhà ở
NHÀ LẦU ĐÚC GẦN CHỢ TRƯỜNG HỌC,2,Quận Bình Thủy ,"2,29 ",51,45,nhà ở
NHÀ LẦU ĐÚC KIÊN CỐ - MỚI ĐẸP KHÔNG TÌ VẾT - H.9 TRẦN NAM PHÚ 2.82 ,3,Quận Ninh Kiều,"2,82 ",52,54,nhà ở
Nhà lầu Full nội thất - Gần Đại Học Y Dược - Phía sau KDC Đại Ngân,2,Quận Ninh Kiều,"2,35 ",55,43,nhà ở
"Nhà lầu Full nội thất - KDC Hồng Loan, gần b.viện Đại học Nam Cần Thơ",3,Quận Cái Răng ,"4,49 ",56,80,nhà ở
NHÀ LẦU FULL NỘI THẤT HẺM 11 NGUYỄN VĂN LINH,2,Quận Ninh Kiều,"2,78 ",34,83,nhà ở
NHÀ LẦU FULL NỘI THẤT HẺM 338 NGUYỄN VĂN CỪ,2,Quận Ninh Kiều,"2,35 ",55,43,nhà ở
Nhà Lầu Góc 2 Mặt Tiền Trục Chính Hẻm 157 Nguyễn Truyền Thanh,2,Quận Bình Thủy ,"1,55 ",52,30,nhà ở
"Nhà lầu Góc Full nội thất, gần trường Tiểu Học Nguyễn Du",3,Quận Ninh Kiều,"4,25 ",72,59,nhà ở
"Nhà lầu Hoàn Công 3 đườngB5 Hưng Phú kế bên trung tâm, CRang,CT",3,Quận Cái Răng ,"3,9 ",58,68,nhà ở
NHÀ LẦU HOÀN CÔNG HẺM LIÊN TỔ NGUYỄN VĂN CỪ,2,Quận Ninh Kiều,"2,65 ",53,50,nhà ở
NHÀ LẦU HOÀN CÔNG LỘ Ô TÔ GẦN BV NHI ĐỒNG VÀ ĐH FPT,2,Quận Ninh Kiều,"2,45 ",49,50,nhà ở
"Nhà lầu hoàn công nằm gần Đại Học Cần Thơ, cách Mậu Thân chỉ 30m",1,Quận Ninh Kiều,"1,35 ",45,30,nhà ở
"Nhà lầu hoàn công, gần trường Cao đẳng Y Tế và Siêu Thị Lotte",2,Quận Ninh Kiều,"2,25 ",51,44,nhà ở
NHÀ LẦU KDC 91B - DIỆN TÍCH SIÊU RỘNG - CÓ SÂN VƯỜN,2,Quận Ninh Kiều,"6,2 ",46,136,nhà ở
"Nhà lầu KDC Thới Nhựt 1, cách chợ An Khánh 200m, gần đại học Y Dược",2,Quận Ninh Kiều,"2,95 ",74,40,nhà ở
NHÀ LẦU KDC THỚI NHỰT CÁCH CHỢ AN KHÁNH 200M,2,Quận Ninh Kiều,"2,95 ",74,40,nhà ở
NHÀ LẦU KIẾN TRÚC CỔ ĐIỂN SANG TRỌNG FULL NỘI THẤT,3,Quận Ninh Kiều,"4,25 ",72,59,nhà ở
NHÀ LẦU LỬNG ĐÚC HẺM 62 TRẦN VIỆT CHÂU,2,Quận Ninh Kiều,"2,39 ",35,69,nhà ở
NHÀ LẦU MẶT TIỀN TRƯƠNG VĨNH NGUYÊN - GẦN CẦU ÔNG TIÊM,2,Quận Cái Răng ,"2,19 ",43,52,nhà ở
"Nhà lầu mới có sân vườn - Khu dân cư Phú An, gần bệnh viện Hoàn Mỹ",3,Quận Cái Răng ,"3,79 ",42,90,nhà ở
NHÀ LẦU MỚI ĐẸP FULL NỘI THẤT HẺM 567 HỒ BÚNG XÁNG LỘ Ô TÔ,2,Quận Ninh Kiều,"2,29 ",72,32,nhà ở
Nhà Lầu Mới Đẹp Hẻm 137 Võ Văn Kiệt Gần Siêu Thị Lotte Cần Thơ.,2,Quận Ninh Kiều,"2,25 ",51,44,nhà ở
"Nhà lầu mới Full nội thất, gần bệnh viện Nhi Đồng và đại học FPT",3,Quận Bình Thủy ,"4,19 ",65,64,nhà ở
"Nhà lầu mới Full nội thất, ngay chợ An Cư Ninh Kiều Cần Thơ",2,Quận Ninh Kiều,"1,79 ",60,30,nhà ở
NHÀ LẦU MỚI GẦN ĐH Y ĐƯỢC VÀ ĐH CẦN THƠ. AN KHÁNH - NINH KIỀU - TPCT,3,Quận Ninh Kiều,"2,89 ",59,49,nhà ở
NHÀ LẦU MỚI HẺM 15 HOÀNG VĂN THỤ,2,Quận Ninh Kiều,"1,89 ",60,32,nhà ở
NHÀ LẦU MỚI HOÀN CÔNG GẦN CHỢ AN CƯ VÀ CHỢ HUỲNH CƯƠNG,2,Quận Ninh Kiều,"2,37 ",51,47,nhà ở
NHÀ LẦU MỚI KẾ BÊN CHỢ AN THỚI- TRỤC 9 HẺM 290 CMT8,2,Quận Bình Thủy ,"2,29 ",54,42,nhà ở
NHÀ LẦU MỚI TUYỆT ĐẸP | TRỤC CHÍNH HẺM LT 3/4 Đ NG VĂN CỪ,2,Quận Ninh Kiều,"2,89 ",72,40,nhà ở
NHÀ LẦU MỚI TUYỆT ĐẸP | TRỤC CHÍNH HẺM LT 3/4 Đ NG VĂN CỪ,2,Quận Ninh Kiều,"2,89 ",72,40,nhà ở
NHÀ LẦU MỚI TUYỆT ĐẸP | TRỤC CHÍNH HẺM LT 3/4 Đ NG VĂN CỪ,2,Quận Ninh Kiều,"2,89 ",72,40,nhà ở
NHÀ LẦU MỚI TUYỆT ĐẸP CÁCH MẶT TIỀN CHỢ AN CƯ 1 CĂN NHÀ,2,Quận Ninh Kiều,"1,79 ",60,30,nhà ở
NHÀ LẦU MỚI TUYỆT ĐẸP FULL NỘI THẤT HẺM 75 TRẦN PHÚ,3,Quận Ninh Kiều,"2,98 ",54,56,nhà ở
NHÀ LẦU MỚI TUYỆT ĐẸP HẺM 366 ĐƯỜNG CMT8 | 3 PHÒNG NGỦ,2,Quận Bình Thủy ,"1,95 ",47,42,nhà ở
NHÀ LẦU MỚI TUYỆT ĐẸP HẺM 75 ĐƯỜNG HÙNG VƯƠNG,3,Quận Ninh Kiều,"2,49 ",46,54,nhà ở
NHÀ LẦU MỚI TUYỆT ĐẸP NGAY CHỢ AN CƯ FULL NỘI THẤT,2,Quận Ninh Kiều,"2,48 ",53,47,nhà ở
NHÀ LẦU MỚI TUYỆT ĐẸP TRỤC CHÍNH HẺM 124 Đ PHẠM NGŨ LÃO,2,Quận Ninh Kiều,"2,69 ",56,48,nhà ở
NHÀ LẦU MỚI TUYỆT ĐẸP TRỤC CHÍNH HẺM 44 ĐƯỜNG CMT8,2,Quận Ninh Kiều,"2,39 ",61,39,nhà ở
NHÀ LẦU MỚI XÂY- 3 PHÒNG NGỦ TRỤC CHÍNH HẺM 2 NGAY CHỢ BÌNH THỦY,3,Quận Bình Thủy ,"2,39 ",38,63,nhà ở
Nhà lầu mới xây MẶT TIỀN Trương Vĩnh Nguyên gần Đại Học Tây Đô,2,Quận Cái Răng ,"2,19 ",42,52,nhà ở
NHÀ LẦU MỚI XÂY TRỤC CHÍNH HẺM 124 PHẠM NGŨ LÃO,2,Quận Ninh Kiều,"2,69 ",56,48,nhà ở
NHÀ LẦU MỚI XÂY TUYỆT ĐẸP HẺM LIÊN TỔ 12/20 LỘ Ô TÔ,3,Quận Ninh Kiều,"3,55 ",57,63,nhà ở
NHÀ LẦU RỘNG FULL NỘI THẤT LIỀN KỀ KDC HÀNG BÀNG,3,Quận Ninh Kiều,"2,89 ",50,58,nhà ở
NHÀ LẦU TẶNG FULL NỘI THẤT TRỤC CHÍNH HẺM 124 PHẠM NGŨ LÃO,2,Quận Ninh Kiều,"2,69 ",56,48,nhà ở
"Nhà lầu trục chính gần trường CĐ KT Kỹ Thuật, cách đường CMT8 300m",2,Quận Ninh Kiều,"2,38 ",61,39,nhà ở
NHÀ LẦU TRỤC CHÍNH HẺM LIÊN TỔ 3-4 NGUYỄN VĂN CỪ. VỪA Ở VỪA KINH DOANH,2,Quận Ninh Kiều,"2,89 ",72,40,nhà ở
NHÀ LẦU TRỤC CHÍNH LỘ Ô TÔ HẺM LIÊN TỔ 3-4 NGUYỄN VĂN CỪ,2,Quận Ninh Kiều,"2,89 ",72,40,nhà ở
NHÀ LẦU TUYỆT ĐẸP FULL NỘI THẤT GẦN CHỢ AN HOÀ,2,Quận Ninh Kiều,"2,38 ",53,45,nhà ở
NHÀ LẦU XÂY MỚI 3 PHÒNG NGỦ | HẺM 7B ĐƯỜNG NG VĂN LINH,3,Quận Ninh Kiều,"2,89 ",58,50,nhà ở
"Nhà lầu xây mới 3 phòng ngủ, nằm kế Chợ Bình Thủy",3,Quận Bình Thủy ,"2,39 ",38,63,nhà ở
NHÀ LẦU XÂY MỚI FULL NỘI THẤT HÊM 876 Đ TRẦN NAM PHÚ,3,Quận Ninh Kiều,"3,35 ",48,70,nhà ở
NHÀ LẦU XÂY MỚI GẦN ĐẠI HỌC FPT LỘ TRƯỚC NHÀ 13M,3,Quận Bình Thủy ,"4,199",66,64,nhà ở
NHÀ LẦU XÂY MỚI HẺM 124 MẬU THÂN NỐI DÀI P. AN HOÀ GẦN CĐYT,3,Quận Ninh Kiều,"3,55 ",61,59,nhà ở
NHÀ LẦU XÂY MỚI HẺM 553 30/4 P. HƯNG LỢI (TẶNG NỘI THẤT),3,Quận Ninh Kiều,"4,25 ",72,59,nhà ở
"Nhà lầu xây mới KDC Hồng Loan, phía sau bệnh viện Nam Cần Thơ",3,Quận Cái Răng ,"4,49 ",56,80,nhà ở
Nhà lầu xây mới Số 39 gần Chợ An Hòa và Đại Học Kỹ Thuật,2,Quận Ninh Kiều,"2,69 ",56,48,nhà ở
"Nhà Mặt Tiền 267,8 - 3 Phòng Ngủ, 2 WC, Đường Bùi Hữu Nghĩa Cần Thơ",3,Quận Bình Thuỷ ,"3,95 ",15,268,nhà ở
Nhà Mặt tiền đường 3 tháng 2 Đối diện ĐHCT  thuận tiện kinh doanh,4,Quận Ninh Kiều,29,145,200,nhà ở
NHÀ MẶT TIỀN ĐƯỜNG 3 THÁNG 2 VỊ TRÍ ĐẸP,1,Quận Ninh Kiều,"14,5 ",171,85,nhà ở
NHÀ MẶT TIỀN ĐƯỜNG NGÔ ĐỨC KẾ,2,Quận Ninh Kiều,9,170,53,nhà ở
"Nhà mặt tiền đường Nguyễn An Ninh, Cần Thơ. Gần Bến Ninh Kiều",3,Quận Ninh Kiều,"14,8 ",195,76,nhà ở
"NHÀ MẶT TIỀN ĐƯỜNG THỦ KHOA HUÂN, PHƯỜNG TÂN AN, QUẬN NINH KIỀU",3,Quận Ninh Kiều,15,315,48,nhà ở
"Nhà mặt tiền đường Trần Văn Hoài, Quận Ninh Kiều, TP. Cần Thơ",1,Quận Ninh Kiều,"15,999",133,120,nhà ở
NHÀ MẶT TIỀN GIÁP QL1A (thu nhập 15tr/tháng) - TT VĂN HOÁ TÂY ĐÔ,3,Quận Cái Răng ,"8,5 ",83,102,nhà ở
Nhà mặt tiền hẻm đã có sổ hồng 2 Phòng ngủ ba máy lạnh hẻm an ninh,2,Quận Ninh Kiều,"3,2 ",71,45,nhà ở
"NHÀ MẶT TIỀN MAI CHÍ THỌ 10x25 GẦN CÔNG VIÊN SÔNG HẬU- 12,5 (TLượng)",3,Quận Cái Răng ,"12,5 ",50,250,nhà ở
NHÀ MẶT TIỀN MẬU THÂN GẦN CHỢ XUÂN KHÁNH,4,Quận Ninh Kiều,"17,5 ",265,66,nhà ở
Nhà mặt tiền Phan Huy Chú,4,Quận Ninh Kiều,"3,5 ",50,70,nhà ở
"Nhà mặt tiền Trần Việt Châu, Ninh Kiều, TP. Cần Thơ",1,Quận Ninh Kiều,12,73,164,nhà ở
NHÀ MẶT TIỀN VÕ VĂN KIỆT,3,Quận Ninh Kiều,"10,2 ",142,72,nhà ở
"NHÀ MỚI - ĐẸP - HẺM 3 MẬU THÂN, P. XUÂN KHÁNH, NINH KIỀU, TP.CẦN TH",2,Quận Ninh Kiều,"3,15 ",55,57,nhà ở
"Nhà Mới - Mặt Tiền Đường Tầm Vu - Ngay Chợ - Lộ 20m - 3 gủ - 3,7 ",3,Quận Ninh Kiều,"3,7 ",70,53,nhà ở
NHÀ MỚI 1 TRỆT 1 LẦU 3 PHÒNG NGỦ - LIÊN TỔ 12-20 NGUYỄN VĂN CỪ,3,Quận Ninh Kiều,"3,55 ",55,65,nhà ở
Nhà mới 1 trệt 1 lầu hẻm 120 Trần Phú,2,Quận Ninh Kiều,"2,75 ",58,47,nhà ở
"NHÀ MỚI 2 LẦU 5 x 17,8 Văn Hoá Tây Đô đủ nội thất, Cái Răng - 5,6 ",4,Quận Cái Răng ,"5,6 ",63,89,nhà ở
"NHÀ MỚI 2 LẦU NGUYỄN HIỀN 4,5x20 HƯỚNG ĐÔNG NAM - 9  990 tr(T Lượng)",4,Quận Ninh Kiều,"9,99 ",111,90,nhà ở
"NHÀ MỚI 3 LẦU 5x24 ĐƯỜNG TRẦN VĂN TRÀ, HƯNG PHÚ, C RĂNG -13  200 tr",6,Quận Cái Răng ,"13,2 ",110,120,nhà ở
NHÀ MỚI 3 PHÒNG NGỦ FULL NỘI THẤT HẺM 278 TẦM VU,3,Quận Ninh Kiều,"2,45 ",46,53,nhà ở
"Nhà mới 96 rất đẹp, thuận tiện cho 1 gia đình",2,Quận Ô Môn ,"1,25 ",13,96,nhà ở
"NHÀ MỚI 99%, THANH LÝ GẤP BÁN RẺ ĐI NƯỚC NGOÀI ĐỊNH CƯ",2,Quận Cái Răng ,"2,3 ",46,50,chung cư / căn hộ
NHÀ MƠI CAO CẤP 3 LÀU SÂN THƯỢNG CÓ THANG MÁY VỊ TRÍ ĐẸP KINH DOANH,5,Quận Cái Răng ,"7,2 ",80,90,nhà ở
Nhà mới đẹp full nội thất. gần trường đh Y Dược Cần Thơ,3,Quận Ninh Kiều,"3,55 ",55,65,nhà ở
NHÀ MỚI ĐẸP GẦN CẦU QUANG TRUNG,2,Quận Cái Răng,"2,15 ",31,70,chung cư / căn hộ
NHÀ MỚI ĐẸP GIÁ RẺ - 1 TRỆT 1 LẦU + SÂN THƯỢNG - TRỤC CHÍNH HẺM 391,2,Quận Ninh Kiều,"2,68 ",64,42,nhà ở
Nhà mới đẹp trệt lầu 2 hẻm xe ô tô gần bến Ninh Kiều Cần Thơ,2,Quận Ninh Kiều,"3,25 ",79,41,nhà ở
Nhà mới đẹp trệt lầu ngay trung tâm Ninh Kiều giá tốt,2,Quận Ninh Kiều,"2,69 ",56,48,nhà ở
Nhà Mới Đẹp Trệt Lững Diện Tích Đẹp Lộ Lớn Gần Đường 30 Tháng 4,2,Quận Ninh Kiều,"3,68 ",76,49,nhà ở
NHÀ MỚI FULL NỘI THẤT - KHU DÂN CƯ VĂN HOÁ TÂY ĐÔ,4,Quận Cái Răng ,"5,85 ",65,90,nhà ở
NHÀ MỚI FULL NỘI THẤT D33 KDC HỒNG LOAN GẦN BV NAM CẦN THƠ,3,Quận Cái Răng ,"4,49 ",56,80,nhà ở
NHÀ MỚI FULL NỘI THẤT KHU DÂN CƯ VĂN HOÁ TÂY ĐÔ,4,Quận Cái Răng ,"5,8 ",64,90,nhà ở
"Nhà Mới Hoàn Thiện Đường Phạm Ngũ Lão, Tặng Full Nội Thất",2,Quận Ninh Kiều,"2,69 ",56,48,nhà ở
NHÀ MỚI HOÀN THIỆN TRUNG TÂM NINH KIỀU VÀO Ở NGAY,2,Quận Ninh Kiều,"2,69 ",29,92,nhà ở
NHÀ MỚI KHU DÂN CƯ HỒNG LOAN,4,Quận Cái Răng ,"5,89 ",65,90,nhà ở
NHÀ MỚI KHU DÂN CƯ VĂN HOÁ TÂY ĐÔ CẦN THƠ,4,Quận Cái Răng ,"5,8 ",64,90,nhà ở
NHÀ MỚI KHU DÂN CƯ VĂN HOÁ TÂY ĐÔ CẦN THƠ,4,Quận Cái Răng ,"5,85 ",65,90,nhà ở
NHÀ MỚI TRỤC CHÍNH CÁCH Đ 30.4 CHỈ 50M THUẬN TIỆN KINH DOANH,2,Quận Ninh Kiều,"3,68 ",76,49,nhà ở
NHÀ MỚI TUYỆT ĐẸP - 1 TRỆT 2 LẦU - 4 PHÒNG NGỦ - ĐS 8 - TTVH TÂY ĐÔ,4,Quận Cái Răng ,"5,8 ",65,89,nhà ở
"NHÀ MỚI TUYỆT ĐẸP HẺM 75 HÙNG VƯƠNG - P,THỚI BÌNH - QNK",3,Quận Ninh Kiều,"2,49 ",46,54,nhà ở
"NHÀ MỚI VĂN HOÁ TÂY ĐÔ ĐỦ NỘI THẤT 5x17,8 GIÁ 5  800 triệu (T Lượng)",3,Quận Cái Răng ,"5,8 ",65,89,nhà ở
NHÀ MỚI XÂY 1 TRỆT 1 LẦU (CÓ SÂN ĐẬU ÔTÔ) HẺM 8-7-6 TRẦN NAM PHÚ,3,Quận Ninh Kiều,"3,45 ",49,70,nhà ở
"Nhà mới xây 1T1L, B9 KDC Phú An, Q.CR, TPCT",4,Quận Cái Răng ,"3,85 ",43,90,nhà ở
Nhà mới xây 2 lầu khu văn hóa tây đô đầy đủ nội thất dt 5×17.75m,4,Quận Cái Răng ,"5,85 ",66,89,nhà ở
"Nhà ở 2 mặt tiền , diện tích sử dụng 232m vuông, 4 phòng ngủ ,3 toilet",5,Quận Ninh Kiều,"4,4 ",56,79,nhà ở
nhà ở gia đình quận cái răng,3,Quận Cái Răng ,"1,9 ",23,84,nhà ở
Nhà ở giá rẻ Trà Nóc,2,Quận Bình Thuỷ ,"0,35","8,3 ",42,chung cư / căn hộ
Nhà ở hẻm xe hơi. Dt 50m2. Dtsd 100m2. Khu dân cư an ninh. Chính chủ,2,Quận Bình Thủy ,"2,2 ",44,50,nhà ở
Nhà ở xã hội dành cho mọi đối tượng tại Cần Thơ,2,Quận Cái Răng,"0,67",16,43,chung cư / căn hộ
Nhà Phạm Ngũ Lão 91M2 thổ cư chính chủ,2,Quận Ninh Kiều,"1,9 ",21,91,nhà ở
NHÀ PHỐ 2 LẦU FULL NỘI THẤT KDC ĐẠI HỌC Y DƯỢC LỘ 19M,4,Quận Ninh Kiều,"6,35 ",88,72,nhà ở
NHÀ PHỐ 2 LẦU FULL NỘI THẤT KDC ĐẠI HỌC Y DƯỢC LỘ 19M,4,Quận Ninh Kiều,"6,35 ",88,72,nhà ở
NHÀ PHỐ 2 LẦU FULL NỘI THẤT KDC ĐẠI HỌC Y DƯỢC LỘ 19M,4,Quận Ninh Kiều,"6,35 ",88,72,nhà ở
NHÀ PHỐ 2 LẦU SIÊU ĐẸP | KHU DÂN CƯ ĐHYD  CẦN THƠ,3,Quận Ninh Kiều,"6,3 ",98,64,nhà ở
NHÀ PHỐ 3 TẦNG FULL NỘI THẤT. GIÁ *** KHU HÒNG LOAN 6A,4,Quận Cái Răng ,"4,98 ",62,80,nhà ở
NHÀ PHỐ 3 TẦNG NỘI THẤT CAO CẤP GẦN BẾN XE VÀ SIÊU THỊ GO 4 PHÒNG NGỦ,4,Quận Cái Răng ,"4,95 ",76,65,nhà ở
NHÀ PHỐ 4 TẦNG KIẾN TRÚC CỔ ĐIỂN SANG TRỌNG KHU VĂN HOÁ TÂY ĐÔ,4,Quận Cái Răng ,"6,3 ",70,90,nhà ở
"NHÀ PHỐ 4 x 14,5 TRỤC CHÍNH HẺM 124 ĐƯỜNG PHẠM NGŨ LÃO",2,Quận Ninh Kiều,"3,55 ",61,59,nhà ở
NHÀ PHỐ XÂY MỚI TTTM HUYỆN PHONG ĐIỀN,4,Huyện Phong Điền,"3,88 ",52,75,nhà ở
Nhà Phong Điền - Gần Trung Tâm 200m2,3,Huyện Phong Điền ,"1,25 ","6,2 ",203,nhà ở
"Nhà Phú An Cần Thơ, 3 phòng ngủ, 3WC, sổ hồng hoàn công, lộ 16m, ĐB",3,Quận Cái Răng ,"3,79 ",42,90,nhà ở
"NHÀ RẺ NHẤT KHU VỰC, NHÀ MỚI ĐẸP, PHƯỜNG AN KHÁNH",2,Quận Ninh Kiều,"2,78 ",65,43,nhà ở
NHÀ RỘNG 143 - HẺM 182 TRẦN HƯNG ĐẠO,3,Quận Ninh Kiều,"3,89 ",27,143,nhà ở
NHÀ RỘNG 5❌️22 - KHU TĐC UNG BƯỚU - KẾ ĐẠI HỌC FPT,6,Quận Ninh Kiều,"7,2 ",65,110,nhà ở
"NHÀ RỘNG 8x35 BÙI HỮU NGHĨA, LONG TUYỀN, B THUỶ- 3  800 tr (T Lượng)",3,Quận Bình Thủy ,"3,8 ",14,268,nhà ở
NHÀ RỘNG 9❌️20 - VIEW CÔNG VIÊN - KDC HỒNG PHÁT,3,Quận Ninh Kiều,12,67,180,nhà ở
NHÀ RỘNG HẼM NHÁNH ĐƯỜNG MAI CHÍ THỌ,4,Quận Cái Răng ,"3,25 ","7,6 ",427,nhà ở
NHÀ SÂN VƯỜN RỘNG - LIÊN TỔ 12-20 NGUYỄN VĂN CỪ,2,Quận Ninh Kiều,"4,6 ",23,200,nhà ở
NHÀ TÂN CỔ ĐIỂN MỚI XÂY 1 TRỆT 1 LẦU - GẦN HOA VIÊN THÀNH ĐẠT - AN KHÁ,3,Quận Ninh Kiều,"3,499",56,63,nhà ở
nhà thổ cư giá rẻ,2,Quận Ninh Kiều,"1,25 ",48,26,nhà ở
NHÀ THỔ CƯ HOÀNG CÔNG LỘ Ô TÔ,2,Quận Bình Thủy ,"1,49 ",39,38,nhà ở
Nhà Trệt - Cách ĐH Tây Đô 1Km - Lộ Nhựa 5m - DT 5x18 - 3 Phòng - 950Tr,3,Quận Cái Răng ,"0,95",13,75,nhà ở
NHÀ TRỆT 2 LẦU TẶNG NỘI THẤT TUYỆT ĐẸP KDC VĂN HOÁ TÂY ĐÔ,4,Quận Cái Răng ,"4,95 ",76,65,nhà ở
